Today''s Date	03/28/2022 12:50:27 PM

Date of Test:	08/23/2021 6:04:18 PM

Rec#	Cyc#	Step	TestTime	StepTime	mAmp-hr	mWatt-hr	mAmps	Volts	State	ES	DPt Time	Unnamed: 12
202	0	1	  0d 03:21:00.00	  0d 03:21:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:25:18 PM	
203	0	1	  0d 03:22:00.00	  0d 03:22:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:26:18 PM	
204	0	1	  0d 03:23:00.00	  0d 03:23:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:27:18 PM	
205	0	1	  0d 03:24:00.00	  0d 03:24:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:28:18 PM	
206	0	1	  0d 03:25:00.00	  0d 03:25:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:29:18 PM	
207	0	1	  0d 03:26:00.00	  0d 03:26:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:30:18 PM	
208	0	1	  0d 03:27:00.00	  0d 03:27:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:31:18 PM	
209	0	1	  0d 03:28:00.00	  0d 03:28:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:32:18 PM	
210	0	1	  0d 03:29:00.00	  0d 03:29:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:33:18 PM	
211	0	1	  0d 03:30:00.00	  0d 03:30:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:34:18 PM	
212	0	1	  0d 03:31:00.00	  0d 03:31:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 9:35:18 PM	
213	0	1	  0d 03:32:00.00	  0d 03:32:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:36:18 PM	
214	0	1	  0d 03:33:00.00	  0d 03:33:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:37:18 PM	
215	0	1	  0d 03:34:00.00	  0d 03:34:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:38:18 PM	
216	0	1	  0d 03:35:00.00	  0d 03:35:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:39:18 PM	
217	0	1	  0d 03:36:00.00	  0d 03:36:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:40:18 PM	
218	0	1	  0d 03:37:00.00	  0d 03:37:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:41:18 PM	
219	0	1	  0d 03:38:00.00	  0d 03:38:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:42:18 PM	
220	0	1	  0d 03:39:00.00	  0d 03:39:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:43:18 PM	
221	0	1	  0d 03:40:00.00	  0d 03:40:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:44:18 PM	
222	0	1	  0d 03:41:00.00	  0d 03:41:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:45:18 PM	
223	0	1	  0d 03:42:00.00	  0d 03:42:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:46:18 PM	
224	0	1	  0d 03:43:00.00	  0d 03:43:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 9:47:18 PM	
225	0	1	  0d 03:44:00.00	  0d 03:44:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:48:18 PM	
226	0	1	  0d 03:45:00.00	  0d 03:45:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 9:49:18 PM	
227	0	1	  0d 03:46:00.00	  0d 03:46:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:50:18 PM	
228	0	1	  0d 03:47:00.00	  0d 03:47:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 9:51:18 PM	
229	0	1	  0d 03:48:00.00	  0d 03:48:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:52:18 PM	
230	0	1	  0d 03:49:00.00	  0d 03:49:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:53:18 PM	
231	0	1	  0d 03:50:00.00	  0d 03:50:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:54:18 PM	
232	0	1	  0d 03:51:00.00	  0d 03:51:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:55:18 PM	
233	0	1	  0d 03:52:00.00	  0d 03:52:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:56:18 PM	
234	0	1	  0d 03:53:00.00	  0d 03:53:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:57:18 PM	
235	0	1	  0d 03:54:00.00	  0d 03:54:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:58:18 PM	
236	0	1	  0d 03:55:00.00	  0d 03:55:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 9:59:18 PM	
237	0	1	  0d 03:56:00.00	  0d 03:56:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:00:18 PM	
238	0	1	  0d 03:57:00.00	  0d 03:57:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:01:18 PM	
239	0	1	  0d 03:58:00.00	  0d 03:58:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:02:18 PM	
240	0	1	  0d 03:59:00.00	  0d 03:59:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:03:18 PM	
241	0	1	  0d 04:00:00.00	  0d 04:00:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:04:18 PM	
242	0	1	  0d 04:01:00.00	  0d 04:01:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:05:18 PM	
243	0	1	  0d 04:02:00.00	  0d 04:02:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:06:18 PM	
244	0	1	  0d 04:03:00.00	  0d 04:03:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:07:18 PM	
245	0	1	  0d 04:04:00.00	  0d 04:04:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:08:18 PM	
246	0	1	  0d 04:05:00.00	  0d 04:05:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:09:18 PM	
247	0	1	  0d 04:06:00.00	  0d 04:06:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:10:18 PM	
248	0	1	  0d 04:07:00.00	  0d 04:07:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:11:18 PM	
249	0	1	  0d 04:08:00.00	  0d 04:08:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:12:18 PM	
250	0	1	  0d 04:09:00.00	  0d 04:09:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:13:18 PM	
251	0	1	  0d 04:10:00.00	  0d 04:10:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:14:18 PM	
252	0	1	  0d 04:11:00.00	  0d 04:11:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:15:18 PM	
253	0	1	  0d 04:12:00.00	  0d 04:12:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:16:18 PM	
254	0	1	  0d 04:13:00.00	  0d 04:13:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:17:18 PM	
255	0	1	  0d 04:14:00.00	  0d 04:14:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:18:18 PM	
256	0	1	  0d 04:15:00.00	  0d 04:15:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:19:18 PM	
257	0	1	  0d 04:16:00.00	  0d 04:16:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:20:18 PM	
258	0	1	  0d 04:17:00.00	  0d 04:17:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:21:18 PM	
259	0	1	  0d 04:18:00.00	  0d 04:18:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:22:18 PM	
260	0	1	  0d 04:19:00.00	  0d 04:19:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:23:18 PM	
261	0	1	  0d 04:20:00.00	  0d 04:20:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:24:18 PM	
262	0	1	  0d 04:21:00.00	  0d 04:21:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:25:18 PM	
263	0	1	  0d 04:22:00.00	  0d 04:22:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:26:18 PM	
264	0	1	  0d 04:23:00.00	  0d 04:23:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:27:18 PM	
265	0	1	  0d 04:24:00.00	  0d 04:24:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:28:18 PM	
266	0	1	  0d 04:25:00.00	  0d 04:25:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:29:18 PM	
267	0	1	  0d 04:26:00.00	  0d 04:26:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:30:18 PM	
268	0	1	  0d 04:27:00.00	  0d 04:27:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:31:18 PM	
269	0	1	  0d 04:28:00.00	  0d 04:28:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:32:18 PM	
270	0	1	  0d 04:29:00.00	  0d 04:29:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:33:18 PM	
271	0	1	  0d 04:30:00.00	  0d 04:30:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:34:18 PM	
272	0	1	  0d 04:31:00.00	  0d 04:31:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:35:18 PM	
273	0	1	  0d 04:32:00.00	  0d 04:32:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:36:18 PM	
274	0	1	  0d 04:33:00.00	  0d 04:33:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:37:18 PM	
275	0	1	  0d 04:34:00.00	  0d 04:34:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:38:18 PM	
276	0	1	  0d 04:35:00.00	  0d 04:35:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:39:18 PM	
277	0	1	  0d 04:36:00.00	  0d 04:36:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:40:18 PM	
278	0	1	  0d 04:37:00.00	  0d 04:37:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:41:18 PM	
279	0	1	  0d 04:38:00.00	  0d 04:38:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:42:18 PM	
280	0	1	  0d 04:39:00.00	  0d 04:39:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:43:18 PM	
281	0	1	  0d 04:40:00.00	  0d 04:40:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:44:18 PM	
282	0	1	  0d 04:41:00.00	  0d 04:41:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:45:18 PM	
283	0	1	  0d 04:42:00.00	  0d 04:42:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:46:18 PM	
284	0	1	  0d 04:43:00.00	  0d 04:43:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:47:18 PM	
285	0	1	  0d 04:44:00.00	  0d 04:44:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:48:18 PM	
286	0	1	  0d 04:45:00.00	  0d 04:45:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:49:18 PM	
287	0	1	  0d 04:46:00.00	  0d 04:46:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:50:18 PM	
288	0	1	  0d 04:47:00.00	  0d 04:47:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:51:18 PM	
289	0	1	  0d 04:48:00.00	  0d 04:48:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:52:18 PM	
290	0	1	  0d 04:49:00.00	  0d 04:49:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:53:18 PM	
291	0	1	  0d 04:50:00.00	  0d 04:50:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:54:18 PM	
292	0	1	  0d 04:51:00.00	  0d 04:51:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 10:55:18 PM	
293	0	1	  0d 04:52:00.00	  0d 04:52:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:56:18 PM	
294	0	1	  0d 04:53:00.00	  0d 04:53:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 10:57:18 PM	
295	0	1	  0d 04:54:00.00	  0d 04:54:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:58:18 PM	
296	0	1	  0d 04:55:00.00	  0d 04:55:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 10:59:18 PM	
297	0	1	  0d 04:56:00.00	  0d 04:56:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:00:18 PM	
298	0	1	  0d 04:57:00.00	  0d 04:57:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:01:18 PM	
299	0	1	  0d 04:58:00.00	  0d 04:58:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:02:18 PM	
300	0	1	  0d 04:59:00.00	  0d 04:59:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:03:18 PM	
301	0	1	  0d 05:00:00.00	  0d 05:00:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 11:04:18 PM	
302	0	1	  0d 05:01:00.00	  0d 05:01:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:05:18 PM	
303	0	1	  0d 05:02:00.00	  0d 05:02:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:06:18 PM	
304	0	1	  0d 05:03:00.00	  0d 05:03:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:07:18 PM	
305	0	1	  0d 05:04:00.00	  0d 05:04:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:08:18 PM	
306	0	1	  0d 05:05:00.00	  0d 05:05:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:09:18 PM	
307	0	1	  0d 05:06:00.00	  0d 05:06:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:10:18 PM	
308	0	1	  0d 05:07:00.00	  0d 05:07:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:11:18 PM	
309	0	1	  0d 05:08:00.00	  0d 05:08:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:12:18 PM	
310	0	1	  0d 05:09:00.00	  0d 05:09:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:13:18 PM	
311	0	1	  0d 05:10:00.00	  0d 05:10:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:14:18 PM	
312	0	1	  0d 05:11:00.00	  0d 05:11:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:15:18 PM	
313	0	1	  0d 05:12:00.00	  0d 05:12:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 11:16:18 PM	
314	0	1	  0d 05:13:00.00	  0d 05:13:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:17:18 PM	
315	0	1	  0d 05:14:00.00	  0d 05:14:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:18:18 PM	
316	0	1	  0d 05:15:00.00	  0d 05:15:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:19:18 PM	
317	0	1	  0d 05:16:00.00	  0d 05:16:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:20:18 PM	
318	0	1	  0d 05:17:00.00	  0d 05:17:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 11:21:18 PM	
319	0	1	  0d 05:18:00.00	  0d 05:18:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:22:18 PM	
320	0	1	  0d 05:19:00.00	  0d 05:19:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:23:18 PM	
321	0	1	  0d 05:20:00.00	  0d 05:20:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 11:24:18 PM	
322	0	1	  0d 05:21:00.00	  0d 05:21:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:25:18 PM	
323	0	1	  0d 05:22:00.00	  0d 05:22:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:26:18 PM	
324	0	1	  0d 05:23:00.00	  0d 05:23:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:27:18 PM	
325	0	1	  0d 05:24:00.00	  0d 05:24:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:28:18 PM	
326	0	1	  0d 05:25:00.00	  0d 05:25:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:29:18 PM	
327	0	1	  0d 05:26:00.00	  0d 05:26:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:30:18 PM	
328	0	1	  0d 05:27:00.00	  0d 05:27:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:31:18 PM	
329	0	1	  0d 05:28:00.00	  0d 05:28:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:32:18 PM	
330	0	1	  0d 05:29:00.00	  0d 05:29:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:33:18 PM	
331	0	1	  0d 05:30:00.00	  0d 05:30:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:34:18 PM	
332	0	1	  0d 05:31:00.00	  0d 05:31:00.00	0.0	0.0	0.0	1853.3608	R	1	08/23/2021 11:35:18 PM	
333	0	1	  0d 05:32:00.00	  0d 05:32:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:36:18 PM	
334	0	1	  0d 05:33:00.00	  0d 05:33:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:37:18 PM	
335	0	1	  0d 05:34:00.00	  0d 05:34:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:38:18 PM	
336	0	1	  0d 05:35:00.00	  0d 05:35:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:39:18 PM	
337	0	1	  0d 05:36:00.00	  0d 05:36:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:40:18 PM	
338	0	1	  0d 05:37:00.00	  0d 05:37:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:41:18 PM	
339	0	1	  0d 05:38:00.00	  0d 05:38:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:42:18 PM	
340	0	1	  0d 05:39:00.00	  0d 05:39:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:43:18 PM	
341	0	1	  0d 05:40:00.00	  0d 05:40:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:44:18 PM	
342	0	1	  0d 05:41:00.00	  0d 05:41:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:45:18 PM	
343	0	1	  0d 05:42:00.00	  0d 05:42:00.00	0.0	0.0	0.0	1853.666	R	1	08/23/2021 11:46:18 PM	
344	0	1	  0d 05:43:00.00	  0d 05:43:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:47:18 PM	
345	0	1	  0d 05:44:00.00	  0d 05:44:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:48:18 PM	
346	0	1	  0d 05:45:00.00	  0d 05:45:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:49:18 PM	
347	0	1	  0d 05:46:00.00	  0d 05:46:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:50:18 PM	
348	0	1	  0d 05:47:00.00	  0d 05:47:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:51:18 PM	
349	0	1	  0d 05:48:00.00	  0d 05:48:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:52:18 PM	
350	0	1	  0d 05:49:00.00	  0d 05:49:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:53:18 PM	
351	0	1	  0d 05:50:00.00	  0d 05:50:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:54:18 PM	
352	0	1	  0d 05:51:00.00	  0d 05:51:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:55:18 PM	
353	0	1	  0d 05:52:00.00	  0d 05:52:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:56:18 PM	
354	0	1	  0d 05:53:00.00	  0d 05:53:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:57:18 PM	
355	0	1	  0d 05:54:00.00	  0d 05:54:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:58:18 PM	
356	0	1	  0d 05:55:00.00	  0d 05:55:00.00	0.0	0.0	0.0	1853.5134	R	1	08/23/2021 11:59:18 PM	
357	0	1	  0d 05:56:00.00	  0d 05:56:00.00	0.0	0.0	0.0	1853.5134	R	1	08/24/2021 12:00:18 AM	
358	0	1	  0d 05:57:00.00	  0d 05:57:00.00	0.0	0.0	0.0	1853.5134	R	1	08/24/2021 12:01:18 AM	
359	0	1	  0d 05:58:00.00	  0d 05:58:00.00	0.0	0.0	0.0	1853.666	R	1	08/24/2021 12:02:18 AM	
360	0	1	  0d 05:59:00.00	  0d 05:59:00.00	0.0	0.0	0.0	1853.666	R	1	08/24/2021 12:03:18 AM	
361	0	1	  0d 06:00:00.00	  0d 06:00:00.00	0.0	0.0	0.0	1853.5134	R	129	08/24/2021 12:04:18 AM	
362	0	4	  0d 06:00:00.04	  0d 00:00:00.04	0.0013	0.0024	181.5824	1886.0151	C	0	08/24/2021 12:04:19 AM	
363	0	4	  0d 06:00:00.22	  0d 00:00:00.22	0.0102	0.0196	179.0646	1937.438	C	5	08/24/2021 12:04:19 AM	
364	0	4	  0d 06:00:00.54	  0d 00:00:00.54	0.0262	0.0508	179.2172	1973.1441	C	5	08/24/2021 12:04:19 AM	
365	0	4	  0d 06:00:02.31	  0d 00:00:02.31	0.1143	0.2266	179.1409	2003.5096	C	5	08/24/2021 12:04:21 AM	
366	0	4	  0d 06:00:51.97	  0d 00:00:51.97	2.5861	5.2285	179.2172	2033.5698	C	5	08/24/2021 12:05:11 AM	
367	0	4	  0d 06:02:51.97	  0d 00:02:51.97	8.559	17.4661	179.2172	2062.1042	C	1	08/24/2021 12:07:11 AM	
368	0	4	  0d 06:04:51.97	  0d 00:04:51.97	14.532	29.8545	179.3698	2085.6031	C	1	08/24/2021 12:09:11 AM	
369	0	4	  0d 06:06:51.97	  0d 00:06:51.97	20.5049	42.3763	179.2935	2107.1183	C	1	08/24/2021 12:11:11 AM	
370	0	4	  0d 06:08:51.97	  0d 00:08:51.97	26.4779	55.0239	179.1409	2127.8706	C	1	08/24/2021 12:13:11 AM	
371	0	4	  0d 06:10:51.97	  0d 00:10:51.97	32.4508	67.793	179.0646	2147.8599	C	1	08/24/2021 12:15:11 AM	
372	0	4	  0d 06:12:51.97	  0d 00:12:51.97	38.4238	80.6807	179.2935	2167.5441	C	1	08/24/2021 12:17:11 AM	
373	0	4	  0d 06:14:51.97	  0d 00:14:51.97	44.3967	93.6844	179.3698	2186.6178	C	1	08/24/2021 12:19:11 AM	
374	0	4	  0d 06:16:51.97	  0d 00:16:51.97	50.3697	106.8018	179.0646	2205.3864	C	1	08/24/2021 12:21:11 AM	
375	0	4	  0d 06:18:51.97	  0d 00:18:51.97	56.3426	120.031	179.2172	2224.155	C	1	08/24/2021 12:23:11 AM	
376	0	4	  0d 06:20:51.97	  0d 00:20:51.97	62.3156	133.3705	179.2935	2242.4659	C	1	08/24/2021 12:25:11 AM	
377	0	4	  0d 06:22:51.97	  0d 00:22:51.97	68.2886	146.8194	179.2172	2260.6241	C	1	08/24/2021 12:27:11 AM	
378	0	4	  0d 06:24:51.97	  0d 00:24:51.97	74.2615	160.376	179.2935	2278.6297	C	1	08/24/2021 12:29:11 AM	
379	0	4	  0d 06:26:51.97	  0d 00:26:51.97	80.2345	174.039	179.3698	2296.3302	C	1	08/24/2021 12:31:11 AM	
380	0	4	  0d 06:28:51.97	  0d 00:28:51.97	86.2074	187.8077	179.1409	2313.8781	C	1	08/24/2021 12:33:11 AM	
381	0	4	  0d 06:30:51.97	  0d 00:30:51.97	92.1803	201.6815	179.2172	2331.426	C	1	08/24/2021 12:35:11 AM	
382	0	4	  0d 06:32:51.97	  0d 00:32:51.97	98.1533	215.6596	179.2172	2348.8212	C	1	08/24/2021 12:37:11 AM	
383	0	4	  0d 06:34:51.97	  0d 00:34:51.97	104.1262	229.741	179.2935	2366.0639	C	1	08/24/2021 12:39:11 AM	
384	0	4	  0d 06:36:51.97	  0d 00:36:51.97	110.0992	243.9251	179.2935	2383.154	C	1	08/24/2021 12:41:11 AM	
385	0	4	  0d 06:38:51.97	  0d 00:38:51.97	116.0721	258.211	178.9883	2400.2441	C	1	08/24/2021 12:43:11 AM	
386	0	4	  0d 06:40:51.97	  0d 00:40:51.97	122.0451	272.5986	179.0646	2417.1817	C	1	08/24/2021 12:45:11 AM	
387	0	4	  0d 06:42:51.97	  0d 00:42:51.97	128.018	287.0867	179.2935	2433.9666	C	1	08/24/2021 12:47:11 AM	
388	0	4	  0d 06:44:51.97	  0d 00:44:51.97	133.991	301.6745	179.1409	2450.7515	C	1	08/24/2021 12:49:11 AM	
389	0	4	  0d 06:46:51.97	  0d 00:46:51.97	139.964	316.3609	179.1409	2466.7735	C	1	08/24/2021 12:51:11 AM	
390	0	4	  0d 06:48:51.97	  0d 00:48:51.97	145.9369	331.1452	179.2172	2483.2532	C	1	08/24/2021 12:53:11 AM	
391	0	4	  0d 06:50:51.97	  0d 00:50:51.97	151.9099	346.0271	179.1409	2499.5804	C	1	08/24/2021 12:55:11 AM	
392	0	4	  0d 06:52:51.97	  0d 00:52:51.97	157.8828	361.0053	179.2172	2515.7549	C	1	08/24/2021 12:57:11 AM	
393	0	4	  0d 06:54:51.97	  0d 00:54:51.97	163.8558	376.0786	179.2935	2531.3191	C	1	08/24/2021 12:59:11 AM	
394	0	4	  0d 06:56:51.97	  0d 00:56:51.97	169.8287	391.246	179.0646	2547.0359	C	1	08/24/2021 1:01:11 AM	
395	0	4	  0d 06:58:51.97	  0d 00:58:51.97	175.8017	406.5066	179.1409	2562.6001	C	1	08/24/2021 1:03:11 AM	
396	0	4	  0d 07:00:51.97	  0d 01:00:51.97	181.7746	421.8599	179.2935	2577.8592	C	1	08/24/2021 1:05:11 AM	
397	0	4	  0d 07:02:51.97	  0d 01:02:51.97	187.7476	437.3043	179.2172	2593.2708	C	1	08/24/2021 1:07:11 AM	
398	0	4	  0d 07:04:51.97	  0d 01:04:51.97	193.7206	452.8388	179.2935	2608.2246	C	1	08/24/2021 1:09:11 AM	
399	0	4	  0d 07:06:51.97	  0d 01:06:51.97	199.6935	468.462	179.1409	2623.0259	C	1	08/24/2021 1:11:11 AM	
400	0	4	  0d 07:08:51.97	  0d 01:08:51.97	205.6665	484.173	179.2172	2637.5219	C	1	08/24/2021 1:13:11 AM	
401	0	4	  0d 07:10:51.97	  0d 01:10:51.97	211.6394	499.9707	179.1409	2652.1706	C	1	08/24/2021 1:15:11 AM	
